race_id,bet_type,combination,amount,popularity
20260404-32-07,wide,7-11,140,1
20260404-32-07,wide,2-11,180,2
20260404-32-07,wide,2-7,180,3
20260404-32-07,trio,2-7-11,360,1
20260404-32-07,trifecta,11-7-2,1620,1
20260404-32-08,win,6,150,1
20260404-32-08,place,6,100,1
20260404-32-08,place,10,110,2
20260404-32-08,place,9,120,3
20260404-32-08,bracket,6-8,250,1
20260404-32-08,quinella,6-10,320,1
20260404-32-08,exacta,6-10,390,1
20260404-32-08,wide,6-10,140,1
20260404-32-08,wide,6-9,170,2
20260404-32-08,wide,9-10,180,3
20260404-32-08,trio,6-9-10,400,1
20260404-32-08,trifecta,6-10-9,1050,1
20260404-32-09,win,5,160,1
20260404-32-09,place,5,100,1
20260404-32-09,place,1,100,2
20260404-32-09,place,9,160,4
20260404-32-09,bracket,1-5,140,1
20260404-32-09,quinella,1-5,130,1
20260404-32-09,exacta,5-1,200,1
20260404-32-09,wide,1-5,120,1
20260404-32-09,wide,5-9,270,5
20260404-32-09,wide,1-9,210,3
20260404-32-09,trio,1-5-9,350,2
20260404-32-09,trifecta,5-1-9,890,3
20260404-32-10,win,7,370,3
20260404-32-10,place,7,150,2
20260404-32-10,place,3,150,3
20260404-32-10,place,9,440,7
20260404-32-10,bracket,3-6,560,2
20260404-32-10,quinella,3-7,550,1
20260404-32-10,exacta,7-3,1120,2
20260404-32-10,wide,3-7,280,1
20260404-32-10,wide,7-9,1450,16
20260404-32-10,wide,3-9,1470,17
20260404-32-10,trio,3-7-9,6090,21
20260404-32-10,trifecta,7-3-9,22100,76
20260404-32-11,win,9,170,1
20260404-32-11,place,9,130,1
20260404-32-11,place,11,250,5
20260404-32-11,place,3,2070,10
20260404-32-11,bracket,7-8,400,1
20260404-32-11,quinella,9-11,680,4
20260404-32-11,exacta,9-11,990,4
20260404-32-11,wide,9-11,300,3
20260404-32-11,wide,3-9,3050,27
20260404-32-11,wide,3-11,14730,45
20260404-32-11,trio,3-9-11,28420,58
20260404-32-11,trifecta,9-11-3,67330,173
