race_id,bet_type,combination,amount,popularity
20260806-19-11,place,8,1150,10
20260806-19-11,place,9,450,5
20260806-19-11,place,10,260,4
20260806-19-11,bracket,5-6,2950,12
20260806-19-11,quinella,8-9,29810,50
20260806-19-11,bracket_exacta,5-6,7960,27
20260806-19-11,exacta,8-9,65590,104
20260806-19-11,wide,8-9,6140,50
20260806-19-11,wide,8-10,3030,33
20260806-19-11,wide,9-10,1120,13
20260806-19-11,trio,8-9-10,29540,92
20260806-19-11,trifecta,8-9-10,384380,707
20260806-19-12,win,3,130,1
20260806-19-12,place,3,110,1
20260806-19-12,place,9,140,2
20260806-19-12,place,8,490,8
20260806-19-12,bracket,3-8,320,2
20260806-19-12,quinella,3-9,460,2
20260806-19-12,bracket_exacta,3-8,390,2
20260806-19-12,exacta,3-9,500,2
20260806-19-12,wide,3-9,220,2
20260806-19-12,wide,3-8,980,12
20260806-19-12,wide,8-9,1880,21
20260806-19-12,trio,3-8-9,4290,14
20260806-19-12,trifecta,3-9-8,9070,29
20260806-27-01,win,7,280,2
20260806-27-01,place,7,100,2
20260806-27-01,place,4,100,1
20260806-27-01,place,2,120,3
20260806-27-01,bracket,4-7,320,1
20260806-27-01,quinella,4-7,290,1
20260806-27-01,exacta,7-4,660,2
20260806-27-01,wide,4-7,140,1
20260806-27-01,wide,2-7,230,3
20260806-27-01,wide,2-4,230,2
20260806-27-01,trio,2-4-7,430,1
20260806-27-01,trifecta,7-4-2,2160,4
20260806-27-02,win,7,540,3
20260806-27-02,place,7,200,3
20260806-27-02,place,6,110,1
20260806-27-02,quinella,6-7,340,2
20260806-27-02,exacta,7-6,1250,5
20260806-27-02,wide,6-7,120,1
20260806-27-02,wide,2-7,170,3
20260806-27-02,wide,2-6,120,2
20260806-27-02,trio,2-6-7,220,1
20260806-27-02,trifecta,7-6-2,2390,10
20260806-27-03,win,2,1560,6
20260806-27-03,place,2,270,5
20260806-27-03,place,8,340,6
20260806-27-03,place,7,160,3
20260806-27-03,quinella,2-8,5250,19
20260806-27-03,exacta,2-8,10090,38
20260806-27-03,wide,2-8,1310,19
20260806-27-03,wide,2-7,660,10
20260806-27-03,wide,7-8,490,7
20260806-27-03,trio,2-7-8,5000,23
20260806-27-03,trifecta,2-8-7,53540,170
20260806-27-04,win,2,170,1
20260806-27-04,place,2,110,1
20260806-27-04,place,3,650,8
20260806-27-04,place,7,140,2
20260806-27-04,bracket,2-3,2260,6
20260806-27-04,quinella,2-3,5380,12
20260806-27-04,exacta,2-3,6270,17
20260806-27-04,wide,2-3,1250,15
20260806-27-04,wide,2-7,170,1
20260806-27-04,wide,3-7,1720,17
20260806-27-04,trio,2-3-7,3290,11
20260806-27-04,trifecta,2-3-7,17580,48
20260806-27-05,win,8,990,5
20260806-27-05,place,8,210,4
20260806-27-05,place,7,120,1
20260806-27-05,place,9,280,6
20260806-27-05,bracket,7-7,860,5
20260806-27-05,quinella,7-8,760,3
20260806-27-05,exacta,8-7,2260,11
20260806-27-05,wide,7-8,330,4
20260806-27-05,wide,8-9,1060,12
20260806-27-05,wide,7-9,520,8
20260806-27-05,trio,7-8-9,1830,8
20260806-27-05,trifecta,8-7-9,14460,56
20260806-27-06,win,7,220,1
20260806-27-06,place,7,110,1
20260806-27-06,place,10,120,2
20260806-27-06,place,1,300,5
20260806-27-06,bracket,7-8,210,1
20260806-27-06,quinella,7-10,230,1
20260806-27-06,exacta,7-10,410,1
20260806-27-06,wide,7-10,170,1
20260806-27-06,wide,1-7,470,6
20260806-27-06,wide,1-10,660,11
20260806-27-06,trio,1-7-10,1290,4
20260806-27-06,trifecta,7-10-1,3270,10
20260806-27-07,win,7,130,1
20260806-27-07,place,7,100,1
20260806-27-07,place,8,130,2
20260806-27-07,place,5,550,8
20260806-27-07,quinella,7-8,180,1
20260806-27-07,exacta,7-8,230,1
20260806-27-07,wide,7-8,120,1
20260806-27-07,wide,5-7,1530,15
20260806-27-07,wide,5-8,1570,16
20260806-27-07,trio,5-7-8,2270,8
20260806-27-07,trifecta,7-8-5,4180,16
20260806-27-08,win,3,390,2
20260806-27-08,place,3,120,2
20260806-27-08,place,2,100,1
20260806-27-08,place,7,170,5
20260806-27-08,quinella,2-3,170,1
20260806-27-08,exacta,3-2,630,2
20260806-27-08,wide,2-3,110,1
20260806-27-08,wide,3-7,260,5
20260806-27-08,wide,2-7,180,2
20260806-27-08,trio,2-3-7,350,1
20260806-27-08,trifecta,3-2-7,1720,4
20260806-27-09,win,6,180,1
20260806-27-09,place,6,100,1
20260806-27-09,place,1,140,3
20260806-27-09,place,2,350,6
20260806-27-09,bracket,1-6,220,1
20260806-27-09,quinella,1-6,220,1
20260806-27-09,exacta,6-1,350,1
20260806-27-09,wide,1-6,170,2
20260806-27-09,wide,2-6,510,6
20260806-27-09,wide,1-2,620,9
20260806-27-09,trio,1-2-6,910,2
20260806-27-09,trifecta,6-1-2,2060,4
20260806-27-10,win,4,310,2
20260806-27-10,place,4,120,2
20260806-27-10,place,8,140,4
20260806-27-10,place,6,110,1
20260806-27-10,bracket,4-8,720,4
20260806-27-10,quinella,4-8,1410,6
20260806-27-10,exacta,4-8,2570,9
20260806-27-10,wide,4-8,400,6
20260806-27-10,wide,4-6,210,1
20260806-27-10,wide,6-8,270,3
20260806-27-10,trio,4-6-8,760,1
20260806-27-10,trifecta,4-8-6,6090,15
20260806-27-11,win,11,160,1
20260806-27-11,place,11,100,1
20260806-27-11,place,8,120,2
20260806-27-11,place,10,720,9
20260806-27-11,bracket,6-8,230,1
20260806-27-11,quinella,8-11,220,1
20260806-27-11,exacta,11-8,330,1
20260806-27-11,wide,8-11,130,1
20260806-27-11,wide,10-11,1070,11
20260806-27-11,wide,8-10,1340,15
20260806-27-11,trio,8-10-11,2720,7
20260806-27-11,trifecta,11-8-10,6440,18
20260806-27-12,win,12,1940,6
20260806-27-12,place,12,390,6
20260806-27-12,place,10,1660,10
20260806-27-12,place,8,280,3
20260806-27-12,bracket,7-8,2240,8
20260806-27-12,quinella,10-12,39060,36
20260806-27-12,exacta,12-10,79670,76
20260806-27-12,wide,10-12,7770,40
20260806-27-12,wide,8-12,1030,11
20260806-27-12,wide,8-10,2660,23
20260806-27-12,trio,8-10-12,37700,69
20260806-27-12,trifecta,12-10-8,392640,450
20260806-36-01,win,2,250,1
20260806-36-01,place,2,120,1
20260806-36-01,place,7,330,6
20260806-36-01,place,6,280,5
20260806-36-01,bracket,2-6,2010,10
20260806-36-01,quinella,2-7,3760,11
20260806-36-01,exacta,2-7,6330,20
20260806-36-01,wide,2-7,930,9
20260806-36-01,wide,2-6,610,8
20260806-36-01,wide,6-7,2600,20
20260806-36-01,trio,2-6-7,10170,29
20260806-36-01,trifecta,2-7-6,37700,109
20260806-36-02,win,10,1350,6
20260806-36-02,place,10,230,6
20260806-36-02,place,3,130,1
20260806-36-02,place,4,140,2
20260806-36-02,bracket,3-8,2210,9
20260806-36-02,quinella,3-10,2080,9
20260806-36-02,exacta,10-3,5390,24
20260806-36-02,wide,3-10,700,9
20260806-36-02,wide,4-10,790,12
20260806-36-02,wide,3-4,300,3
20260806-36-02,trio,3-4-10,2400,11
20260806-36-02,trifecta,10-3-4,25510,96
20260806-36-03,win,6,140,1
20260806-36-03,place,6,100,1
20260806-36-03,place,9,190,3
20260806-36-03,place,2,600,7
20260806-36-03,bracket,6-8,850,3
20260806-36-03,quinella,6-9,770,3
20260806-36-03,exacta,6-9,920,3
20260806-36-03,wide,6-9,360,2
20260806-36-03,wide,2-6,1610,14
20260806-36-03,wide,2-9,2270,17
20260806-36-03,trio,2-6-9,5760,19
20260806-36-03,trifecta,6-9-2,14340,44
20260806-36-04,win,4,400,2
20260806-36-04,place,4,130,2
20260806-36-04,place,9,260,6
20260806-36-04,place,1,130,1
20260806-36-04,bracket,4-8,1950,8
20260806-36-04,quinella,4-9,2970,12
20260806-36-04,exacta,4-9,5100,20
20260806-36-04,wide,4-9,680,9
20260806-36-04,wide,1-4,240,2
20260806-36-04,wide,1-9,700,10
20260806-36-04,trio,1-4-9,1680,7
20260806-36-04,trifecta,4-9-1,13700,56
20260806-36-05,win,5,400,2
20260806-36-05,place,5,130,3
20260806-36-05,place,8,160,4
20260806-36-05,place,1,110,1
20260806-36-05,quinella,5-8,1030,6
20260806-36-05,exacta,5-8,1970,9
20260806-36-05,wide,5-8,440,7
20260806-36-05,wide,1-5,180,1
20260806-36-05,wide,1-8,240,2
20260806-36-05,trio,1-5-8,850,3
20260806-36-05,trifecta,5-8-1,5250,12
20260806-36-06,win,8,5520,7
20260806-36-06,place,8,470,7
20260806-36-06,place,1,120,1
20260806-36-06,place,2,250,6
20260806-36-06,quinella,1-8,4940,13
20260806-36-06,exacta,8-1,20660,33
20260806-36-06,wide,1-8,1920,15
20260806-36-06,wide,2-8,4970,24
20260806-36-06,wide,1-2,630,10
20260806-36-06,trio,1-2-8,13500,33
20260806-36-06,trifecta,8-1-2,183510,219
20260806-36-07,win,5,160,1
20260806-36-07,place,5,100,1
20260806-36-07,place,1,100,2
20260806-36-07,place,8,120,3
20260806-36-07,quinella,1-5,200,1
20260806-36-07,exacta,5-1,300,1
20260806-36-07,wide,1-5,140,1
20260806-36-07,wide,5-8,150,2
20260806-36-07,wide,1-8,200,3
20260806-36-07,trio,1-5-8,310,1
20260806-36-07,trifecta,5-1-8,1020,1
20260806-36-08,win,2,460,2
20260806-36-08,place,2,150,3
20260806-36-08,place,5,100,1
20260806-36-08,place,3,540,6
20260806-36-08,quinella,2-5,360,2
20260806-36-08,exacta,2-5,810,3
20260806-36-08,wide,2-5,170,2
20260806-36-08,wide,2-3,2160,13
20260806-36-08,wide,3-5,1080,11
20260806-36-08,trio,2-3-5,2800,10
20260806-36-08,trifecta,2-5-3,9940,36
20260806-36-09,win,11,2500,8
20260806-36-09,place,11,540,8
20260806-36-09,place,7,240,4
20260806-36-09,place,8,130,1
20260806-36-09,bracket,6-8,730,4
20260806-36-09,quinella,7-11,9400,28
20260806-36-09,exacta,11-7,18130,56
20260806-36-09,wide,7-11,3100,31
20260806-36-09,wide,8-11,1320,19
20260806-36-09,wide,7-8,480,3
20260806-36-09,trio,7-8-11,10120,44
20260806-36-09,trifecta,11-7-8,131510,398
20260806-36-10,win,4,120,1
20260806-36-10,place,4,100,1
20260806-36-10,place,6,130,3
20260806-36-10,place,3,110,2
20260806-36-10,quinella,4-6,350,2
20260806-36-10,exacta,4-6,390,2
20260806-36-10,wide,4-6,150,2
20260806-36-10,wide,3-4,120,1
20260806-36-10,wide,3-6,250,4
20260806-36-10,trio,3-4-6,310,1
20260806-36-10,trifecta,4-6-3,910,2
20260806-36-11,win,4,180,1
20260806-36-11,place,4,110,1
20260806-36-11,place,10,130,2
20260806-36-11,place,6,150,4
20260806-36-11,bracket,4-8,190,1
20260806-36-11,quinella,4-10,330,1
20260806-36-11,exacta,4-10,810,3
20260806-36-11,wide,4-10,200,2
20260806-36-11,wide,4-6,250,3
20260806-36-11,wide,6-10,430,6
20260806-36-11,trio,4-6-10,800,2
20260806-36-11,trifecta,4-10-6,2220,4
20260806-36-12,win,8,310,2
20260806-36-12,place,8,130,2
20260806-36-12,place,9,150,3
20260806-36-12,place,5,210,4
20260806-36-12,bracket,8-8,1010,3
20260806-36-12,quinella,8-9,1110,4
20260806-36-12,exacta,8-9,1940,6
20260806-36-12,wide,8-9,430,4
20260806-36-12,wide,5-8,520,5
20260806-36-12,wide,5-9,600,7
20260806-36-12,trio,5-8-9,2860,11
20260806-36-12,trifecta,8-9-5,8820,29
