race_id,bet_type,combination,amount,popularity
20260402-19-07,exacta,6-3,2160,8
20260402-19-07,wide,3-6,390,3
20260402-19-07,wide,6-9,390,3
20260402-19-07,wide,3-9,320,2
20260402-19-07,trio,3-6-9,1210,3
20260402-19-07,trifecta,6-3-9,7850,15
20260402-19-08,win,8,210,1
20260402-19-08,place,8,130,1
20260402-19-08,place,11,170,3
20260402-19-08,place,5,220,5
20260402-19-08,bracket,7-8,540,1
20260402-19-08,quinella,8-11,840,2
20260402-19-08,bracket_exacta,7-8,820,1
20260402-19-08,exacta,8-11,1140,2
20260402-19-08,wide,8-11,320,2
20260402-19-08,wide,5-8,390,4
20260402-19-08,wide,5-11,650,10
20260402-19-08,trio,5-8-11,1470,3
20260402-19-08,trifecta,8-11-5,4840,5
20260402-19-09,win,8,2530,4
20260402-19-09,place,8,230,4
20260402-19-09,place,10,110,1
20260402-19-09,place,7,170,3
20260402-19-09,bracket,7-8,400,2
20260402-19-09,quinella,8-10,860,3
20260402-19-09,bracket_exacta,7-8,1490,4
20260402-19-09,exacta,8-10,3810,10
20260402-19-09,wide,8-10,380,4
20260402-19-09,wide,7-8,1080,12
20260402-19-09,wide,7-10,260,2
20260402-19-09,trio,7-8-10,1550,6
20260402-19-09,trifecta,8-10-7,20240,55
20260402-19-10,win,13,770,5
20260402-19-10,place,13,260,4
20260402-19-10,place,3,170,1
20260402-19-10,place,2,280,6
20260402-19-10,bracket,3-8,2230,11
20260402-19-10,quinella,3-13,2300,9
20260402-19-10,bracket_exacta,8-3,5630,25
20260402-19-10,exacta,13-3,4840,22
20260402-19-10,wide,3-13,1050,13
20260402-19-10,wide,2-13,1410,25
20260402-19-10,wide,2-3,690,7
20260402-19-10,trio,2-3-13,6710,28
20260402-19-10,trifecta,13-3-2,46490,200
20260402-19-11,win,2,1040,5
20260402-19-11,place,2,180,4
20260402-19-11,place,1,130,2
20260402-19-11,place,7,150,3
20260402-19-11,bracket,1-2,2070,8
20260402-19-11,quinella,1-2,1940,8
20260402-19-11,bracket_exacta,2-1,4900,18
20260402-19-11,exacta,2-1,4720,17
20260402-19-11,wide,1-2,590,8
20260402-19-11,wide,2-7,580,7
20260402-19-11,wide,1-7,370,5
20260402-19-11,trio,1-2-7,1840,8
20260402-19-11,trifecta,2-1-7,20620,67
20260402-19-12,win,6,2360,8
20260402-19-12,place,6,670,9
20260402-19-12,place,5,490,8
20260402-19-12,place,7,160,2
20260402-19-12,bracket,5-5,13740,29
20260402-19-12,quinella,5-6,7850,32
20260402-19-12,bracket_exacta,5-5,10990,40
20260402-19-12,exacta,6-5,33940,79
20260402-19-12,wide,5-6,4750,44
20260402-19-12,wide,6-7,1910,22
20260402-19-12,wide,5-7,1240,16
20260402-19-12,trio,5-6-7,16850,64
20260402-19-12,trifecta,6-5-7,237320,562
20260402-23-01,win,7,680,4
20260402-23-01,place,7,140,2
20260402-23-01,place,6,130,1
20260402-23-01,place,8,300,6
20260402-23-01,quinella,6-7,490,2
20260402-23-01,exacta,7-6,1490,6
20260402-23-01,wide,6-7,280,3
20260402-23-01,wide,7-8,1170,17
20260402-23-01,wide,6-8,560,8
20260402-23-01,trio,6-7-8,2010,9
20260402-23-01,trifecta,7-6-8,13020,43
20260402-23-02,win,4,410,3
20260402-23-02,place,4,150,3
20260402-23-02,place,7,110,1
20260402-23-02,place,2,250,6
20260402-23-02,quinella,4-7,500,3
20260402-23-02,exacta,4-7,1210,7
20260402-23-02,wide,4-7,210,2
20260402-23-02,wide,2-4,490,9
20260402-23-02,wide,2-7,560,10
20260402-23-02,trio,2-4-7,1610,7
20260402-23-02,trifecta,4-7-2,6280,23
20260402-23-03,win,3,3380,7
20260402-23-03,place,3,230,4
20260402-23-03,place,2,100,1
20260402-23-03,place,5,390,7
20260402-23-03,bracket,2-3,2060,6
20260402-23-03,quinella,2-3,1380,5
20260402-23-03,exacta,3-2,7480,19
20260402-23-03,wide,2-3,440,5
20260402-23-03,wide,3-5,4340,25
20260402-23-03,wide,2-5,680,8
20260402-23-03,trio,2-3-5,7060,22
20260402-23-03,trifecta,3-2-5,105160,165
20260402-23-04,win,9,160,1
20260402-23-04,place,9,110,2
20260402-23-04,place,7,110,1
20260402-23-04,place,3,250,7
20260402-23-04,bracket,7-8,200,1
20260402-23-04,quinella,7-9,340,1
20260402-23-04,exacta,9-7,490,1
20260402-23-04,wide,7-9,230,1
20260402-23-04,wide,3-9,430,6
20260402-23-04,wide,3-7,700,10
20260402-23-04,trio,3-7-9,1360,4
20260402-23-04,trifecta,9-7-3,3500,6
20260402-23-05,win,3,190,1
20260402-23-05,place,3,140,2
20260402-23-05,place,8,360,6
20260402-23-05,place,6,170,3
20260402-23-05,quinella,3-8,1630,6
20260402-23-05,exacta,3-8,2270,10
20260402-23-05,wide,3-8,430,7
20260402-23-05,wide,3-6,190,2
20260402-23-05,wide,6-8,1370,18
20260402-23-05,trio,3-6-8,2730,11
20260402-23-05,trifecta,3-8-6,11380,43
20260402-23-06,win,6,260,1
20260402-23-06,place,6,120,1
20260402-23-06,place,2,120,2
20260402-23-06,place,5,230,5
20260402-23-06,quinella,2-6,440,2
20260402-23-06,exacta,6-2,840,3
20260402-23-06,wide,2-6,220,2
20260402-23-06,wide,5-6,670,9
20260402-23-06,wide,2-5,830,11
20260402-23-06,trio,2-5-6,2510,10
20260402-23-06,trifecta,6-2-5,7230,19
20260402-23-07,win,5,220,1
20260402-23-07,place,5,120,3
20260402-23-07,place,4,170,4
20260402-23-07,place,3,120,1
20260402-23-07,quinella,4-5,1350,6
20260402-23-07,exacta,5-4,1880,8
20260402-23-07,wide,4-5,390,5
20260402-23-07,wide,3-5,270,2
20260402-23-07,wide,3-4,540,8
20260402-23-07,trio,3-4-5,1410,4
20260402-23-07,trifecta,5-4-3,7320,25
20260402-23-08,win,1,200,1
20260402-23-08,place,1,110,1
20260402-23-08,place,5,150,5
20260402-23-08,place,2,120,2
20260402-23-08,quinella,1-5,520,2
20260402-23-08,exacta,1-5,890,4
20260402-23-08,wide,1-5,170,1
20260402-23-08,wide,1-2,200,2
20260402-23-08,wide,2-5,330,6
20260402-23-08,trio,1-2-5,590,1
20260402-23-08,trifecta,1-5-2,2580,4
20260402-23-09,win,7,620,3
20260402-23-09,place,7,140,3
20260402-23-09,place,3,100,1
20260402-23-09,place,8,170,5
20260402-23-09,quinella,3-7,480,2
20260402-23-09,exacta,7-3,1230,5
20260402-23-09,wide,3-7,220,3
20260402-23-09,wide,7-8,700,11
20260402-23-09,wide,3-8,340,5
20260402-23-09,trio,3-7-8,1330,7
20260402-23-09,trifecta,7-3-8,6110,24
20260402-23-10,win,5,980,4
20260402-23-10,place,5,170,4
20260402-23-10,place,8,160,3
20260402-23-10,place,7,130,2
20260402-23-10,bracket,5-8,3420,10
20260402-23-10,quinella,5-8,3840,11
20260402-23-10,exacta,5-8,8140,19
20260402-23-10,wide,5-8,910,11
20260402-23-10,wide,5-7,300,4
20260402-23-10,wide,7-8,320,5
20260402-23-10,trio,5-7-8,2520,8
20260402-23-10,trifecta,5-8-7,28600,88
20260402-23-11,win,3,510,2
20260402-23-11,place,3,170,2
20260402-23-11,place,2,170,3
20260402-23-11,place,10,900,8
20260402-23-11,bracket,2-3,1950,7
20260402-23-11,quinella,2-3,1800,6
20260402-23-11,exacta,3-2,5080,11
20260402-23-11,wide,2-3,480,5
20260402-23-11,wide,3-10,2490,19
20260402-23-11,wide,2-10,4050,24
20260402-23-11,trio,2-3-10,24930,40
20260402-23-11,trifecta,3-2-10,125020,178
20260402-27-01,win,5,720,4
20260402-27-01,place,5,130,3
20260402-27-01,place,2,100,1
20260402-27-01,place,8,130,4
20260402-27-01,quinella,2-5,470,3
20260402-27-01,exacta,5-2,2190,7
20260402-27-01,wide,2-5,190,3
20260402-27-01,wide,5-8,330,6
20260402-27-01,wide,2-8,150,1
20260402-27-01,trio,2-5-8,460,1
20260402-27-01,trifecta,5-2-8,5180,18
20260402-27-02,win,3,570,3
20260402-27-02,place,3,180,3
20260402-27-02,place,6,400,6
20260402-27-02,place,8,450,7
20260402-27-02,quinella,3-6,3710,13
20260402-27-02,exacta,3-6,6080,24
20260402-27-02,wide,3-6,1180,17
20260402-27-02,wide,3-8,1090,15
20260402-27-02,wide,6-8,2150,25
20260402-27-02,trio,3-6-8,10370,36
20260402-27-02,trifecta,3-6-8,50230,186
20260402-27-03,win,6,770,5
20260402-27-03,place,6,200,5
20260402-27-03,place,7,150,1
20260402-27-03,place,3,310,6
20260402-27-03,quinella,6-7,1220,4
20260402-27-03,exacta,6-7,2820,10
20260402-27-03,wide,6-7,520,7
20260402-27-03,wide,3-6,1320,19
20260402-27-03,wide,3-7,770,13
20260402-27-03,trio,3-6-7,3390,15
20260402-27-03,trifecta,6-7-3,18650,70
20260402-27-04,win,10,1490,6
20260402-27-04,place,10,230,6
20260402-27-04,place,12,120,1
20260402-27-04,place,11,170,3
20260402-27-04,bracket,7-8,980,4
20260402-27-04,quinella,10-12,1320,5
20260402-27-04,exacta,10-12,4230,19
20260402-27-04,wide,10-12,410,5
20260402-27-04,wide,10-11,730,11
20260402-27-04,wide,11-12,330,2
20260402-27-04,trio,10-11-12,1730,6
20260402-27-04,trifecta,10-12-11,19650,66
20260402-27-05,win,9,110,1
20260402-27-05,place,9,100,1
20260402-27-05,place,10,180,4
20260402-27-05,place,4,670,9
20260402-27-05,bracket,8-8,480,2
20260402-27-05,quinella,9-10,400,2
20260402-27-05,exacta,9-10,420,2
20260402-27-05,wide,9-10,280,3
20260402-27-05,wide,4-9,1150,13
20260402-27-05,wide,4-10,2630,26
20260402-27-05,trio,4-9-10,3370,14
20260402-27-05,trifecta,9-10-4,6100,21
20260402-27-06,win,8,440,3
20260402-27-06,place,8,170,3
20260402-27-06,place,6,170,2
20260402-27-06,place,4,240,5
20260402-27-06,bracket,6-8,820,3
20260402-27-06,quinella,6-8,940,4
20260402-27-06,exacta,8-6,2020,8
20260402-27-06,wide,6-8,390,3
20260402-27-06,wide,4-8,570,8
20260402-27-06,wide,4-6,650,12
20260402-27-06,trio,4-6-8,1810,8
20260402-27-06,trifecta,8-6-4,10720,43
20260402-27-07,win,7,180,1
20260402-27-07,place,7,130,2
20260402-27-07,place,1,270,5
20260402-27-07,place,2,150,3
20260402-27-07,bracket,1-7,1270,6
20260402-27-07,quinella,1-7,1340,6
20260402-27-07,exacta,7-1,1730,6
20260402-27-07,wide,1-7,440,8
20260402-27-07,wide,2-7,240,2
20260402-27-07,wide,1-2,930,14
20260402-27-07,trio,1-2-7,2180,7
20260402-27-07,trifecta,7-1-2,9690,34
20260402-27-08,win,5,150,1
20260402-27-08,place,5,100,1
20260402-27-08,place,10,230,6
20260402-27-08,place,6,110,2
20260402-27-08,bracket,5-8,950,5
20260402-27-08,quinella,5-10,980,5
20260402-27-08,exacta,5-10,1170,6
20260402-27-08,wide,5-10,320,5
20260402-27-08,wide,5-6,140,1
20260402-27-08,wide,6-10,570,9
20260402-27-08,trio,5-6-10,1170,4
20260402-27-08,trifecta,5-10-6,3970,12
20260402-27-09,win,9,240,2
20260402-27-09,place,9,130,2
20260402-27-09,place,10,100,1
20260402-27-09,place,6,190,4
20260402-27-09,bracket,7-7,260,1
20260402-27-09,quinella,9-10,260,1
20260402-27-09,exacta,9-10,590,2
20260402-27-09,wide,9-10,170,1
20260402-27-09,wide,6-9,500,8
20260402-27-09,wide,6-10,350,4
20260402-27-09,trio,6-9-10,970,2
20260402-27-09,trifecta,9-10-6,3840,7
20260402-27-10,win,1,140,1
20260402-27-10,place,1,100,1
20260402-27-10,place,8,210,4
20260402-27-10,place,7,430,7
20260402-27-10,bracket,1-7,480,3
20260402-27-10,quinella,1-8,650,3
20260402-27-10,exacta,1-8,810,3
20260402-27-10,wide,1-8,300,3
20260402-27-10,wide,1-7,630,7
20260402-27-10,wide,7-8,1740,16
20260402-27-10,trio,1-7-8,2650,9
20260402-27-10,trifecta,1-8-7,7060,26
20260402-27-11,win,5,130,1
20260402-27-11,place,5,100,1
20260402-27-11,place,6,120,3
20260402-27-11,place,2,100,2
20260402-27-11,bracket,5-6,610,3
20260402-27-11,quinella,5-6,750,3
20260402-27-11,exacta,5-6,920,4
20260402-27-11,wide,5-6,160,3
20260402-27-11,wide,2-5,100,1
20260402-27-11,wide,2-6,260,5
20260402-27-11,trio,2-5-6,300,2
20260402-27-11,trifecta,5-6-2,1590,5
20260402-27-12,win,11,1210,6
20260402-27-12,place,11,220,5
20260402-27-12,place,3,110,1
20260402-27-12,place,4,130,2
20260402-27-12,bracket,3-8,1040,4
20260402-27-12,quinella,3-11,1270,5
20260402-27-12,exacta,11-3,3670,13
20260402-27-12,wide,3-11,480,5
20260402-27-12,wide,4-11,750,10
20260402-27-12,wide,3-4,230,2
20260402-27-12,trio,3-4-11,1930,6
20260402-27-12,trifecta,11-3-4,16490,55
