race_id,bet_type,combination,amount,popularity
20260405-32-03,trifecta,8-1-7,4770,9
20260405-32-04,win,5,160,1
20260405-32-04,place,5,110,1
20260405-32-04,place,4,110,2
20260405-32-04,place,6,170,4
20260405-32-04,bracket,4-5,210,1
20260405-32-04,quinella,4-5,260,1
20260405-32-04,exacta,5-4,360,1
20260405-32-04,wide,4-5,170,1
20260405-32-04,wide,5-6,410,6
20260405-32-04,wide,4-6,730,12
20260405-32-04,trio,4-5-6,1420,6
20260405-32-04,trifecta,5-4-6,3280,11
20260405-32-05,win,7,300,2
20260405-32-05,place,7,100,1
20260405-32-05,place,8,150,5
20260405-32-05,place,3,120,2
20260405-32-05,bracket,6-7,960,6
20260405-32-05,quinella,7-8,1060,7
20260405-32-05,exacta,7-8,1630,8
20260405-32-05,wide,7-8,250,3
20260405-32-05,wide,3-7,160,1
20260405-32-05,wide,3-8,300,6
20260405-32-05,trio,3-7-8,600,2
20260405-32-05,trifecta,7-8-3,3770,10
20260405-32-06,win,5,120,1
20260405-32-06,place,5,100,1
20260405-32-06,place,9,110,2
20260405-32-06,place,10,120,3
20260405-32-06,bracket,5-8,130,1
20260405-32-06,quinella,5-9,170,1
20260405-32-06,exacta,5-9,240,1
20260405-32-06,wide,5-9,110,1
20260405-32-06,wide,5-10,160,2
20260405-32-06,wide,9-10,310,6
20260405-32-06,trio,5-9-10,320,2
20260405-32-06,trifecta,5-9-10,590,1
20260405-32-07,win,2,120,1
20260405-32-07,place,2,100,1
20260405-32-07,place,3,190,5
20260405-32-07,place,9,150,3
20260405-32-07,bracket,2-3,630,3
20260405-32-07,quinella,2-3,470,2
20260405-32-07,exacta,2-3,620,3
20260405-32-07,wide,2-3,250,3
20260405-32-07,wide,2-9,310,4
20260405-32-07,wide,3-9,1040,12
20260405-32-07,trio,2-3-9,1600,6
20260405-32-07,trifecta,2-3-9,3360,11
20260405-32-08,win,6,340,2
20260405-32-08,place,6,130,2
20260405-32-08,place,2,110,1
20260405-32-08,place,5,700,8
20260405-32-08,bracket,2-6,280,1
20260405-32-08,quinella,2-6,270,1
20260405-32-08,exacta,6-2,670,3
20260405-32-08,wide,2-6,140,1
20260405-32-08,wide,5-6,2340,14
20260405-32-08,wide,2-5,1820,13
20260405-32-08,trio,2-5-6,3410,9
20260405-32-08,trifecta,6-2-5,14080,39
20260405-32-09,win,7,350,2
20260405-32-09,place,7,130,2
20260405-32-09,place,3,190,5
20260405-32-09,place,5,100,1
20260405-32-09,bracket,3-7,2050,9
20260405-32-09,quinella,3-7,2400,9
20260405-32-09,exacta,7-3,3290,12
20260405-32-09,wide,3-7,390,7
20260405-32-09,wide,5-7,170,1
20260405-32-09,wide,3-5,350,5
20260405-32-09,trio,3-5-7,810,4
20260405-32-09,trifecta,7-3-5,8230,31
20260405-32-10,win,11,160,1
20260405-32-10,place,11,120,1
20260405-32-10,place,1,140,2
20260405-32-10,place,8,210,5
20260405-32-10,bracket,1-8,250,1
20260405-32-10,quinella,1-11,170,1
20260405-32-10,exacta,11-1,280,1
20260405-32-10,wide,1-11,140,1
20260405-32-10,wide,8-11,330,4
20260405-32-10,wide,1-8,780,13
20260405-32-10,trio,1-8-11,940,3
20260405-32-10,trifecta,11-1-8,2120,4
20260405-32-11,win,1,450,3
20260405-32-11,place,1,270,4
20260405-32-11,place,11,310,6
20260405-32-11,place,3,430,7
20260405-32-11,bracket,1-8,500,2
20260405-32-11,quinella,1-11,3520,13
20260405-32-11,exacta,1-11,4920,19
20260405-32-11,wide,1-11,960,13
20260405-32-11,wide,1-3,1550,17
20260405-32-11,wide,3-11,2030,22
20260405-32-11,trio,1-3-11,15110,46
20260405-32-11,trifecta,1-11-3,48360,154
